,age,work_experience,family_size,segmentation,spending_score_enc,var_enc,gender_Male,ever_married_Yes,graduated_Yes,profession_Doctor,profession_Engineer,profession_Entertainment,profession_Executive,profession_Healthcare,profession_Homemaker,profession_Lawyer,profession_Marketing,profession_unknown
3043,55,0.0,4.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3044,28,14.0,2.0,3,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
3045,52,1.0,1.0,0,0.0,2.0,True,False,True,False,False,True,False,False,False,False,False,False
3046,59,1.0,2.0,1,2.0,5.0,False,True,False,False,False,False,False,False,True,False,False,False
3047,19,1.0,3.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3048,52,1.0,3.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3049,41,0.0,1.0,0,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False
3050,22,8.0,6.0,3,2.0,3.0,True,True,False,False,False,False,False,True,False,False,False,False
3051,56,0.0,2.0,1,2.0,5.0,False,True,True,False,True,False,False,False,False,False,False,False
3052,51,9.0,1.0,0,1.0,2.0,False,True,True,False,False,False,False,False,False,False,True,False
3053,57,0.0,2.0,0,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3054,60,0.0,4.0,0,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3055,27,14.0,3.0,3,0.0,5.0,True,False,False,False,False,True,False,False,False,False,False,False
3056,50,0.0,3.0,1,1.0,1.0,True,True,True,True,False,False,False,False,False,False,False,False
3057,40,2.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3058,69,9.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3059,41,1.0,1.0,3,0.0,5.0,False,False,True,False,False,False,False,False,False,False,True,False
3060,70,1.0,1.0,0,0.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
3061,32,1.0,1.0,0,0.0,3.0,True,False,True,False,False,True,False,False,False,False,False,False
3062,20,1.0,4.0,2,0.0,5.0,False,False,False,False,False,False,False,False,False,False,True,False
3063,73,0.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,True,False,False
3064,19,7.0,5.0,3,0.0,1.0,True,False,False,False,True,False,False,False,False,False,False,False
3065,70,1.0,2.0,2,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
3066,33,9.0,2.0,3,1.0,3.0,True,True,True,True,False,False,False,False,False,False,False,False
3067,49,1.0,5.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3068,89,1.0,3.0,0,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
3069,25,6.0,1.0,3,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
3070,35,5.0,2.0,1,0.0,5.0,False,True,True,False,True,False,False,False,False,False,False,False
3071,39,5.0,3.0,1,0.0,1.0,False,True,True,True,False,False,False,False,False,False,False,False
3072,47,0.0,2.0,2,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
3073,48,1.0,1.0,3,0.0,6.0,False,False,True,False,False,False,False,False,False,False,False,False
3074,45,5.0,5.0,1,1.0,5.0,True,True,True,False,True,False,False,False,False,False,False,False
3075,20,1.0,3.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3076,46,2.0,2.0,2,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3077,84,1.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
3078,26,1.0,2.0,0,0.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False
3079,31,1.0,1.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3080,51,0.0,5.0,0,2.0,2.0,True,True,True,False,False,True,False,False,False,False,False,False
3081,52,9.0,4.0,0,1.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3082,53,9.0,1.0,3,0.0,3.0,True,True,True,False,False,False,True,False,False,False,False,False
3083,42,4.0,2.0,0,0.0,1.0,True,False,True,False,False,False,False,False,False,False,False,False
3084,47,9.0,3.0,0,0.0,3.0,False,False,True,False,False,False,False,False,True,False,False,False
3085,41,0.0,3.0,0,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3086,52,2.0,4.0,0,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3087,30,0.0,5.0,3,0.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False
3088,47,0.0,2.0,0,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
3089,61,0.0,4.0,3,0.0,5.0,True,True,False,False,True,False,False,False,False,False,False,False
3090,33,1.0,2.0,0,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3091,31,9.0,2.0,0,1.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3092,31,0.0,3.0,3,1.0,3.0,False,True,False,False,False,True,False,False,False,False,False,False
3093,47,1.0,3.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3094,86,0.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
3095,31,0.0,2.0,0,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3096,30,0.0,5.0,3,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
3097,32,0.0,3.0,1,0.0,1.0,False,False,True,False,False,False,False,False,False,False,True,False
3098,41,7.0,2.0,2,2.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
3099,37,3.0,2.0,3,2.0,5.0,False,True,False,False,True,False,False,False,False,False,False,False
3100,51,1.0,1.0,0,0.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False
3101,46,1.0,4.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3102,65,1.0,2.0,0,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3103,38,8.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
3104,38,0.0,1.0,3,2.0,2.0,False,True,True,False,False,False,True,False,False,False,False,False
3105,21,7.0,5.0,3,0.0,1.0,False,False,False,False,False,False,False,True,False,False,False,False
3106,21,0.0,5.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3107,75,3.0,2.0,0,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
3108,68,0.0,2.0,3,2.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
3109,22,1.0,5.0,2,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
3110,35,9.0,1.0,3,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
3111,35,1.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3112,72,0.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3113,68,2.0,1.0,1,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3114,27,7.0,3.0,2,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
3115,33,1.0,1.0,0,0.0,2.0,False,False,False,False,False,True,False,False,False,False,False,False
3116,69,1.0,2.0,1,2.0,5.0,False,True,True,False,False,True,False,False,False,False,False,False
3117,22,0.0,5.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
3118,47,1.0,2.0,0,0.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
3119,53,8.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3120,63,1.0,2.0,3,1.0,3.0,True,True,True,False,False,False,False,False,False,False,False,True
3121,32,8.0,1.0,3,0.0,5.0,False,True,False,False,False,False,False,False,False,False,False,True
3122,41,5.0,3.0,3,2.0,2.0,False,True,True,False,False,True,False,False,False,False,False,False
3123,38,0.0,2.0,0,0.0,3.0,True,True,True,False,False,True,False,False,False,False,False,False
3124,25,0.0,3.0,1,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
3125,57,0.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3126,37,1.0,1.0,1,0.0,1.0,True,False,True,True,False,False,False,False,False,False,False,False
3127,33,0.0,5.0,1,0.0,5.0,False,True,True,False,False,True,False,False,False,False,False,False
3128,48,1.0,4.0,0,1.0,5.0,False,True,True,False,False,True,False,False,False,False,False,False
3129,22,0.0,6.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
3130,68,1.0,2.0,0,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3131,35,13.0,1.0,1,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
3132,27,1.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3133,52,1.0,4.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3134,46,8.0,1.0,0,0.0,2.0,True,True,False,False,False,True,False,False,False,False,False,False
3135,40,0.0,4.0,0,0.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False
3136,46,1.0,4.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3137,62,1.0,1.0,1,0.0,1.0,False,True,True,False,False,False,False,False,True,False,False,False
3138,43,8.0,1.0,1,0.0,5.0,False,True,True,False,False,True,False,False,False,False,False,False
3139,46,1.0,3.0,1,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3140,42,9.0,1.0,2,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3141,31,1.0,4.0,3,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
3142,19,1.0,6.0,2,0.0,3.0,True,False,False,False,False,True,False,False,False,False,False,False
3143,36,1.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3144,43,5.0,2.0,0,2.0,2.0,True,True,True,False,True,False,False,False,False,False,False,False
3145,32,9.0,4.0,3,0.0,2.0,True,False,False,True,False,False,False,False,False,False,False,False
3146,40,8.0,2.0,1,0.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False
3147,48,0.0,2.0,1,2.0,3.0,False,True,True,False,True,False,False,False,False,False,False,False
3148,38,7.0,1.0,2,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
3149,68,2.0,3.0,0,0.0,3.0,True,True,False,False,False,False,False,False,False,True,False,False
3150,38,1.0,4.0,3,0.0,3.0,False,False,True,False,False,False,False,False,False,False,True,False
3151,35,2.0,3.0,1,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False
3152,52,1.0,1.0,2,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3153,60,0.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3154,26,1.0,5.0,1,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
3155,28,5.0,4.0,3,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3156,75,1.0,1.0,3,0.0,3.0,True,True,False,False,False,False,False,False,False,True,False,False
3157,25,2.0,2.0,3,0.0,5.0,False,True,False,False,False,True,False,False,False,False,False,False
3158,35,8.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3159,56,0.0,1.0,0,0.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
3160,41,2.0,2.0,0,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3161,37,1.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,True,False
3162,36,1.0,2.0,0,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
3163,31,0.0,2.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3164,68,0.0,2.0,3,0.0,5.0,True,True,False,False,False,False,False,False,False,True,False,False
3165,30,1.0,4.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
3166,62,1.0,2.0,2,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
3167,39,10.0,1.0,3,0.0,1.0,False,False,True,False,False,False,False,False,True,False,False,False
3168,72,0.0,7.0,3,2.0,2.0,False,True,False,False,False,False,False,False,False,True,False,False
3169,31,1.0,3.0,2,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
3170,65,1.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3171,68,1.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3172,39,1.0,4.0,1,1.0,3.0,True,True,False,False,False,True,False,False,False,False,False,False
3173,52,1.0,2.0,1,0.0,2.0,False,True,True,False,False,True,False,False,False,False,False,False
3174,28,8.0,4.0,2,0.0,2.0,False,False,False,False,False,False,False,True,False,False,False,False
3175,43,8.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3176,77,1.0,2.0,0,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3177,42,13.0,1.0,2,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3178,31,14.0,4.0,1,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
3179,21,1.0,4.0,2,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
3180,85,0.0,3.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,True,False,False
3181,26,1.0,2.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
3182,35,0.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3183,76,1.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3184,37,9.0,1.0,3,0.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False
3185,33,2.0,4.0,0,0.0,5.0,True,False,False,True,False,False,False,False,False,False,False,False
3186,52,1.0,4.0,1,1.0,2.0,True,True,False,True,False,False,False,False,False,False,False,False
3187,40,0.0,1.0,1,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3188,79,0.0,1.0,3,0.0,3.0,True,False,False,False,False,False,False,False,False,True,False,False
3189,47,0.0,3.0,0,0.0,5.0,True,False,True,False,True,False,False,False,False,False,False,False
3190,78,3.0,2.0,0,1.0,5.0,False,True,False,False,False,True,False,False,False,False,False,False
3191,50,0.0,4.0,2,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
3192,46,1.0,2.0,1,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3193,47,1.0,1.0,1,0.0,5.0,True,True,True,False,False,False,False,False,True,False,False,False
3194,37,0.0,2.0,3,0.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False
3195,35,11.0,2.0,0,0.0,3.0,False,True,False,False,False,False,False,False,False,False,False,False
3196,51,9.0,3.0,0,1.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
3197,51,1.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3198,71,8.0,2.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
3199,80,7.0,3.0,2,0.0,2.0,True,True,False,False,False,False,False,False,False,True,False,False
3200,77,0.0,1.0,0,0.0,5.0,True,True,False,False,False,False,False,False,False,True,False,False
3201,60,0.0,3.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3202,53,1.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3203,43,0.0,1.0,1,0.0,5.0,False,True,True,True,False,False,False,False,False,False,False,False
3204,49,11.0,2.0,0,0.0,2.0,False,True,False,False,False,False,False,False,False,False,False,True
3205,30,8.0,3.0,0,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3206,42,1.0,2.0,0,1.0,2.0,True,True,False,False,False,False,True,False,False,False,False,False
3207,62,1.0,4.0,2,0.0,3.0,False,True,True,False,False,False,False,False,False,False,False,False
3208,22,1.0,3.0,3,2.0,2.0,True,True,False,False,False,False,False,True,False,False,False,False
3209,48,0.0,2.0,1,1.0,2.0,False,True,True,False,False,False,False,False,False,False,False,False
3210,66,0.0,1.0,3,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
3211,25,0.0,3.0,0,2.0,0.0,True,True,False,False,False,False,True,False,False,False,False,False
3212,26,1.0,5.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
3213,42,1.0,4.0,1,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
3214,52,0.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
3215,18,5.0,4.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
3216,58,1.0,2.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3217,37,0.0,4.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,True
3218,39,2.0,5.0,1,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3219,19,0.0,3.0,0,2.0,3.0,True,True,False,False,False,False,True,False,False,False,False,False
3220,46,9.0,1.0,0,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
3221,68,0.0,2.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
3222,41,0.0,2.0,1,1.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
3223,25,0.0,1.0,3,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
3224,50,1.0,5.0,1,1.0,3.0,True,True,False,False,False,False,False,False,False,False,False,False
3225,30,1.0,2.0,3,1.0,2.0,False,True,False,False,False,False,False,False,False,False,False,False
3226,59,1.0,3.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3227,52,0.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3228,31,4.0,7.0,3,0.0,3.0,True,False,False,True,False,False,False,False,False,False,False,False
3229,80,0.0,1.0,3,0.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
3230,51,1.0,4.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3231,39,2.0,4.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3232,29,1.0,4.0,1,0.0,5.0,True,False,True,True,False,False,False,False,False,False,False,False
3233,23,1.0,5.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3234,53,4.0,5.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3235,33,11.0,9.0,0,2.0,3.0,True,True,True,False,False,False,True,False,False,False,False,False
3236,69,0.0,4.0,2,2.0,5.0,True,True,True,False,False,False,False,False,False,True,False,False
3237,33,1.0,3.0,3,0.0,5.0,False,False,False,True,False,False,False,False,False,False,False,False
3238,52,1.0,3.0,1,1.0,2.0,False,True,True,False,True,False,False,False,False,False,False,False
3239,48,9.0,3.0,1,1.0,1.0,False,True,False,False,False,False,True,False,False,False,False,False
3240,28,8.0,2.0,0,0.0,5.0,True,True,False,True,False,False,False,False,False,False,False,False
3241,29,8.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3242,47,0.0,1.0,1,0.0,3.0,False,True,True,False,False,False,False,False,False,False,False,False
3243,40,14.0,6.0,3,0.0,6.0,False,False,False,True,False,False,False,False,False,False,False,False
3244,72,0.0,2.0,0,2.0,5.0,True,True,False,False,False,False,False,False,False,True,False,False
3245,63,1.0,4.0,2,1.0,5.0,False,True,False,False,False,False,False,False,False,False,False,False
3246,27,0.0,4.0,2,0.0,1.0,True,False,True,False,False,True,False,False,False,False,False,False
3247,38,9.0,5.0,3,1.0,3.0,False,True,False,True,False,False,False,False,False,False,False,False
3248,59,4.0,4.0,1,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3249,38,11.0,3.0,0,1.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
3250,22,1.0,4.0,1,0.0,6.0,False,False,False,True,False,False,False,False,False,False,False,False
3251,25,3.0,4.0,2,0.0,2.0,False,False,False,True,False,False,False,False,False,False,False,False
3252,49,1.0,1.0,0,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3253,45,0.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3254,21,7.0,3.0,1,0.0,5.0,True,False,False,False,False,False,False,False,False,False,True,False
3255,26,0.0,3.0,3,0.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False
3256,52,8.0,4.0,0,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3257,27,1.0,5.0,3,0.0,3.0,True,False,True,False,False,True,False,False,False,False,False,False
3258,32,12.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3259,89,1.0,2.0,0,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
3260,39,1.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3261,41,3.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3262,26,0.0,3.0,1,0.0,5.0,True,False,True,False,False,False,False,True,False,False,False,False
3263,45,7.0,2.0,0,0.0,1.0,True,True,True,False,False,False,False,False,False,False,False,False
3264,40,14.0,1.0,0,0.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False
3265,26,1.0,2.0,3,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3266,63,3.0,1.0,1,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
3267,40,12.0,4.0,0,0.0,5.0,False,False,False,False,False,True,False,False,False,False,False,False
3268,53,4.0,1.0,0,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
3269,41,1.0,3.0,1,0.0,5.0,False,False,True,True,False,False,False,False,False,False,False,False
3270,77,1.0,2.0,3,2.0,5.0,False,True,False,False,False,False,False,False,False,True,False,False
3271,32,0.0,4.0,2,0.0,3.0,False,False,False,False,False,False,False,False,False,False,False,True
3272,30,1.0,1.0,1,0.0,6.0,True,True,True,False,False,False,False,False,False,False,False,False
3273,60,4.0,4.0,1,1.0,1.0,False,True,True,False,True,False,False,False,False,False,False,False
3274,59,7.0,2.0,1,1.0,5.0,False,True,True,False,False,True,False,False,False,False,False,False
3275,72,1.0,3.0,2,1.0,5.0,True,True,False,False,False,True,False,False,False,False,False,False
3276,63,4.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
3277,42,1.0,2.0,0,0.0,5.0,False,False,True,False,False,False,False,False,False,False,False,False
3278,53,0.0,2.0,1,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3279,81,9.0,2.0,2,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3280,76,5.0,3.0,0,2.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
3281,40,1.0,1.0,3,0.0,5.0,False,False,True,False,False,True,False,False,False,False,False,False
3282,28,1.0,2.0,0,0.0,3.0,False,False,False,False,False,False,False,True,False,False,False,False
3283,27,0.0,2.0,0,0.0,2.0,True,False,True,True,False,False,False,False,False,False,False,False
3284,41,1.0,1.0,0,0.0,5.0,False,False,True,False,True,False,False,False,False,False,False,False
3285,29,1.0,1.0,3,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
3286,43,11.0,1.0,1,0.0,2.0,True,False,True,False,False,False,False,False,False,False,False,False
3287,57,1.0,4.0,1,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3288,31,9.0,1.0,3,0.0,5.0,False,False,False,False,False,False,False,True,False,False,False,False
3289,68,1.0,1.0,3,0.0,5.0,True,False,True,False,False,False,False,False,False,True,False,False
3290,46,0.0,4.0,0,2.0,5.0,True,True,False,False,False,False,True,False,False,False,False,False
3291,32,0.0,4.0,0,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3292,51,5.0,3.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3293,19,1.0,4.0,3,0.0,1.0,True,False,False,False,False,False,False,True,False,False,False,False
3294,26,9.0,4.0,3,0.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False
3295,32,1.0,5.0,3,0.0,1.0,False,False,True,False,False,False,False,True,False,False,False,False
3296,62,1.0,2.0,2,2.0,5.0,True,True,True,True,False,False,False,False,False,False,False,False
3297,47,1.0,2.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3298,28,13.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,True,False,False,False
3299,48,2.0,3.0,3,0.0,3.0,False,False,False,False,False,True,False,False,False,False,False,False
3300,61,0.0,2.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3301,25,1.0,4.0,1,0.0,3.0,False,False,False,False,False,False,False,False,False,False,True,False
3302,74,1.0,2.0,1,2.0,3.0,True,True,True,False,False,False,False,False,False,True,False,False
3303,38,1.0,2.0,1,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
3304,28,9.0,2.0,1,2.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
3305,27,1.0,1.0,0,0.0,4.0,False,True,False,False,True,False,False,False,False,False,False,False
3306,56,0.0,4.0,1,2.0,5.0,True,True,True,False,False,False,True,False,False,False,False,False
3307,25,0.0,3.0,0,0.0,2.0,True,False,False,False,False,False,False,False,False,False,True,False
3308,37,7.0,2.0,1,0.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False
3309,50,0.0,2.0,2,1.0,6.0,False,True,True,True,False,False,False,False,False,False,False,False
3310,48,3.0,1.0,0,0.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3311,48,0.0,1.0,0,0.0,5.0,True,False,True,False,False,False,False,False,False,False,False,False
3312,48,0.0,4.0,1,2.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3313,39,9.0,2.0,1,1.0,2.0,True,True,True,False,False,False,False,False,False,False,False,False
3314,36,9.0,2.0,1,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3315,63,1.0,1.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3316,36,1.0,4.0,2,1.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3317,37,6.0,2.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3318,42,2.0,3.0,1,0.0,5.0,True,False,True,False,False,True,False,False,False,False,False,False
3319,39,1.0,2.0,0,2.0,5.0,True,True,False,True,False,False,False,False,False,False,False,False
3320,28,0.0,1.0,0,0.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False
3321,40,0.0,1.0,3,0.0,5.0,True,True,True,False,False,False,False,True,False,False,False,False
3322,88,0.0,2.0,2,0.0,5.0,False,True,True,False,False,False,False,False,False,True,False,False
3323,57,7.0,2.0,2,2.0,3.0,True,True,True,False,False,False,True,False,False,False,False,False
3324,51,1.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3325,43,8.0,5.0,0,1.0,3.0,False,True,False,False,True,False,False,False,False,False,False,False
3326,28,1.0,4.0,3,0.0,2.0,False,False,False,False,False,False,False,False,False,False,True,False
3327,42,8.0,4.0,2,1.0,2.0,False,True,False,False,False,False,False,False,True,False,False,False
3328,18,6.0,7.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3329,27,0.0,2.0,3,0.0,5.0,False,False,False,False,True,False,False,False,False,False,False,False
3330,62,1.0,3.0,2,1.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3331,68,0.0,1.0,2,0.0,5.0,True,True,False,False,False,False,False,False,False,False,False,False
3332,42,0.0,2.0,0,1.0,3.0,True,True,True,False,False,True,False,False,False,False,False,False
3333,18,7.0,4.0,3,0.0,5.0,True,False,False,False,False,False,False,True,False,False,False,False
3334,46,0.0,2.0,2,0.0,5.0,True,True,True,False,False,False,False,False,False,False,False,False
3335,48,0.0,4.0,2,2.0,5.0,False,True,True,False,False,False,False,False,False,False,False,False
3336,35,1.0,2.0,0,0.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
3337,56,0.0,2.0,2,1.0,5.0,True,True,True,False,False,True,False,False,False,False,False,False
